loanid,loaner_name,product_amount,loan_rate,loan_term,tender_name,amount,level_name,level_value,end_time,tender_time,id,url,tender_count
20506866,pdu4478012688,11200,16,9,pdu21645235,21,A,3,2016/9/22,2016/9/22 13:46,5061720,http://invest.ppdai.com/loan/info?id=20506866,58
20506866,pdu4478012688,11200,16,9,pdu41028815,50,A,3,2016/9/22,2016/9/22 13:32,5061729,http://invest.ppdai.com/loan/info?id=20506866,58
20506873,pdu1078251008,6000,16,9,pdu5152235581,50,A,3,2016/9/22,2016/9/22 14:51,5061669,http://invest.ppdai.com/loan/info?id=20506873,60
20506873,pdu1078251008,6000,16,9,pdu70813686,50,A,3,2016/9/22,2016/9/22 14:52,5061654,http://invest.ppdai.com/loan/info?id=20506873,60
20506882,pdu4876332730,6500,12,12,pdu18070750,200,AA,2,2016/9/22,2016/9/22 11:17,5061614,http://invest.ppdai.com/loan/info?id=20506882,10
20506882,pdu4876332730,6500,12,12,pdu22680452,700,AA,2,2016/9/22,2016/9/22 11:19,5061613,http://invest.ppdai.com/loan/info?id=20506882,10
20506912,pdu4310640212,8000,22,12,pdu3275042671,20,D,6,2016/10/6,2016/10/6 12:18,5061590,http://invest.ppdai.com/loan/info?id=20506912,34
20506912,pdu4310640212,8000,22,12,yeshine,50,D,6,2016/10/6,2016/10/6 12:29,5061577,http://invest.ppdai.com/loan/info?id=20506912,34
20506935,pdu1081848454,7000,18,12,pdu7105554428,60,B,4,2016/9/22,2016/9/22 11:19,5061511,http://invest.ppdai.com/loan/info?id=20506935,51
20506935,pdu1081848454,7000,18,12,pdu73257042,50,B,4,2016/9/22,2016/9/22 10:16,5061546,http://invest.ppdai.com/loan/info?id=20506935,51
20506951,pdu2086000633,3000,10,12,fanshiyi,200,AAA,1,2016/9/25,2016/9/25 14:35,5061432,http://invest.ppdai.com/loan/info?id=20506951,41
20506951,pdu2086000633,3000,10,12,pdu10808882,98,AAA,1,2016/9/25,2016/9/23 8:32,5061463,http://invest.ppdai.com/loan/info?id=20506951,41
20506951,pdu2086000633,3000,10,12,q68502998,100,AAA,1,2016/9/25,2016/9/24 19:05,5061456,http://invest.ppdai.com/loan/info?id=20506951,41
20506957,pdu2614331840,3000,8,12,pdu50211737,200,AAA,1,2016/9/26,2016/9/23 22:40,5061389,http://invest.ppdai.com/loan/info?id=20506957,45
20506957,pdu2614331840,3000,8,12,pdu84448535,200,AAA,1,2016/9/26,2016/9/25 15:05,5061385,http://invest.ppdai.com/loan/info?id=20506957,45
20506964,rong8743575,2000,18,12,Aa1146,10,B,4,2016/9/22,2016/9/22 9:44,5061343,http://invest.ppdai.com/loan/info?id=20506964,24
20507000,pdu35743271,3481,20,6,paihqzcb,500,C,5,2016/9/22,2016/9/22 10:22,5061284,http://invest.ppdai.com/loan/info?id=20507000,19
20507000,pdu35743271,3481,20,6,pdu83714077,61,C,5,2016/9/22,2016/9/22 10:33,5061281,http://invest.ppdai.com/loan/info?id=20507000,19
20507002,pdu0332641613,4500,18,12,pdu0042554416,632,B,4,2016/9/22,2016/9/22 10:58,993001,http://invest.ppdai.com/loan/info?id=20507002,26
20507008,pdu7442008043,4750,18,12,pdu0508384677,20,B,4,2016/9/22,2016/9/22 10:35,5061199,http://invest.ppdai.com/loan/info?id=20507008,36
20507008,pdu7442008043,4750,18,12,pdu4270103165,51,B,4,2016/9/22,2016/9/22 10:35,5061198,http://invest.ppdai.com/loan/info?id=20507008,36
20507032,pdu5356504478,7580,20,12,pdu28167657,152,B,4,2016/9/23,2016/9/23 10:20,5061083,http://invest.ppdai.com/loan/info?id=20507032,109
20507032,pdu5356504478,7580,20,12,pdu4256668643,83,B,4,2016/9/23,2016/9/23 10:18,5061116,http://invest.ppdai.com/loan/info?id=20507032,109
20507032,pdu5356504478,7580,20,12,pdu6740316608,50,B,4,2016/9/23,2016/9/23 10:17,5061184,http://invest.ppdai.com/loan/info?id=20507032,109
20507032,pdu5356504478,7580,20,12,pdu7788631083,96,B,4,2016/9/23,2016/9/23 10:17,5061187,http://invest.ppdai.com/loan/info?id=20507032,109
20507032,pdu5356504478,7580,20,12,pdu7810048487,50,B,4,2016/9/23,2016/9/23 10:18,5061112,http://invest.ppdai.com/loan/info?id=20507032,109
20507093,pdu8118486537,7372,20,6,paihqzcb,500,C,5,2016/9/22,2016/9/22 11:04,5061050,http://invest.ppdai.com/loan/info?id=20507093,38
20507093,pdu8118486537,7372,20,6,pdu0740781676,50,C,5,2016/9/22,2016/9/22 11:53,5061016,http://invest.ppdai.com/loan/info?id=20507093,38
20507093,pdu8118486537,7372,20,6,pdu2543841803,50,C,5,2016/9/22,2016/9/22 11:50,5061020,http://invest.ppdai.com/loan/info?id=20507093,38
20507093,pdu8118486537,7372,20,6,pdu63356143,10,C,5,2016/9/22,2016/9/22 11:11,5061048,http://invest.ppdai.com/loan/info?id=20507093,38
20507093,pdu8118486537,7372,20,6,wlpccjj,50,C,5,2016/9/22,2016/9/22 10:14,5061060,http://invest.ppdai.com/loan/info?id=20507093,38
20507133,pdu14142336,16000,20,6,feng34699,58,C,5,2016/9/22,2016/9/22 9:03,5060930,http://invest.ppdai.com/loan/info?id=20507133,161
20507133,pdu14142336,16000,20,6,pdu04541652,109,C,5,2016/9/22,2016/9/22 9:05,5060893,http://invest.ppdai.com/loan/info?id=20507133,161
20507133,pdu14142336,16000,20,6,pdu2335655414,50,C,5,2016/9/22,2016/9/22 9:04,5060915,http://invest.ppdai.com/loan/info?id=20507133,161
20507133,pdu14142336,16000,20,6,pdu31240330,68,C,5,2016/9/22,2016/9/22 9:03,5060961,http://invest.ppdai.com/loan/info?id=20507133,161
20507133,pdu14142336,16000,20,6,pdu56557818,200,C,5,2016/9/22,2016/9/22 9:06,5060875,http://invest.ppdai.com/loan/info?id=20507133,161
20507133,pdu14142336,16000,20,6,pdu7138470350,50,C,5,2016/9/22,2016/9/22 9:06,5060872,http://invest.ppdai.com/loan/info?id=20507133,161
20507133,pdu14142336,16000,20,6,xyy_gz,132,C,5,2016/9/22,2016/9/22 9:07,5060864,http://invest.ppdai.com/loan/info?id=20507133,161
20507141,pdu3146473152,2105,32,12,zrainbow012,530,F,8,2016/9/22,2016/9/22 9:10,5060834,http://invest.ppdai.com/loan/info?id=20507141,10
20507157,rong0076604,6500,20,6,pdu22621124,50,C,5,2016/9/22,2016/9/22 9:13,5060809,http://invest.ppdai.com/loan/info?id=20507157,65
20507157,rong0076604,6500,20,6,Wjiajiang,50,C,5,2016/9/22,2016/9/22 9:09,5060819,http://invest.ppdai.com/loan/info?id=20507157,65
20507159,pdu5005102305,7000,22,12,pdu81276557,74,D,6,2016/9/29,2016/9/29 17:25,5060727,http://invest.ppdai.com/loan/info?id=20507159,38
20507167,pdu7076517020,3326,32,12,zrainbow018,227,F,8,2016/9/23,2016/9/23 9:40,5060695,http://invest.ppdai.com/loan/info?id=20507167,13
20507172,pdu1572357716,2882,20,12,leiming3966,61,C,5,2016/9/22,2016/9/22 10:03,5060680,http://invest.ppdai.com/loan/info?id=20507172,25
20507176,zcrystal,3000,7,1,pdu73452402,100,AAA,1,2016/9/22,2016/9/22 9:36,5060655,http://invest.ppdai.com/loan/info?id=20507176,4
20507185,pdu48675182,7601,16,6,djy7452,53,A,3,2016/9/22,2016/9/22 9:08,5060603,http://invest.ppdai.com/loan/info?id=20507185,68
20507185,pdu48675182,7601,16,6,pdu1461022177,106,A,3,2016/9/22,2016/9/22 9:06,5060629,http://invest.ppdai.com/loan/info?id=20507185,68
20507185,pdu48675182,7601,16,6,pdu20167683,53,A,3,2016/9/22,2016/9/22 9:07,5060613,http://invest.ppdai.com/loan/info?id=20507185,68
20507185,pdu48675182,7601,16,6,pdu6022850437,50,A,3,2016/9/22,2016/9/22 9:09,5060575,http://invest.ppdai.com/loan/info?id=20507185,68
20507185,pdu48675182,7601,16,6,pdu7788836373,53,A,3,2016/9/22,2016/9/22 9:07,5060616,http://invest.ppdai.com/loan/info?id=20507185,68
20507190,pdu1746300057,4000,11,12,pdu56025885,20,AAA,1,2016/9/22,2016/9/22 13:31,5060552,http://invest.ppdai.com/loan/info?id=20507190,35
20507191,pdu74585521,2822,20,6,baomihua001,52,C,5,2016/9/22,2016/9/22 9:04,5060518,http://invest.ppdai.com/loan/info?id=20507191,35
20507210,pdu55780027,4400,18,10,coobaa,250,B,4,2016/9/22,2016/9/22 9:15,992793,http://invest.ppdai.com/loan/info?id=20507210,45
20507210,pdu55780027,4400,18,10,linpeinan,50,B,4,2016/9/22,2016/9/22 9:11,5060475,http://invest.ppdai.com/loan/info?id=20507210,45
20507210,pdu55780027,4400,18,10,pdu37817723,58,B,4,2016/9/22,2016/9/22 9:05,5060489,http://invest.ppdai.com/loan/info?id=20507210,45
20507210,pdu55780027,4400,18,10,pdu7057050374,55,B,4,2016/9/22,2016/9/22 9:11,5060484,http://invest.ppdai.com/loan/info?id=20507210,45
20507210,pdu55780027,4400,18,10,Rainbow12mu025,41,B,4,2016/9/22,2016/9/22 9:11,5060465,http://invest.ppdai.com/loan/info?id=20507210,45
20507211,pdu50248268,5217,20,6,wlpccjj,50,C,5,2016/9/22,2016/9/22 10:14,5060445,http://invest.ppdai.com/loan/info?id=20507211,27
20507215,pdu8004327401,2121,20,6,guomengni,100,C,5,2016/9/22,2016/9/22 9:11,5060402,http://invest.ppdai.com/loan/info?id=20507215,26
20507215,pdu8004327401,2121,20,6,pdu8174580041,50,C,5,2016/9/22,2016/9/22 9:16,5060384,http://invest.ppdai.com/loan/info?id=20507215,26
20507221,dingyu3152,6500,20,6,paihqzcb,500,C,5,2016/9/22,2016/9/22 10:42,5060350,http://invest.ppdai.com/loan/info?id=20507221,39
20507235,pdu4767287682,4000,11,12,pdu27682151,50,AAA,1,2016/9/22,2016/9/22 13:01,5060294,http://invest.ppdai.com/loan/info?id=20507235,40
20507235,pdu4767287682,4000,11,12,pdu6583706860,50,AAA,1,2016/9/22,2016/9/22 12:31,5060296,http://invest.ppdai.com/loan/info?id=20507235,40
20507259,rong152349,3667,20,11,pdu8854122818,200,C,5,2016/9/22,2016/9/22 9:11,5060206,http://invest.ppdai.com/loan/info?id=20507259,27
20507275,pdu11737852,4834,20,12,pdu1461022177,103,C,5,2016/9/22,2016/9/22 9:12,5060157,http://invest.ppdai.com/loan/info?id=20507275,50
20507278,pdu5587076387,814,16,12,pdu0303842830,100,A,3,2016/9/22,2016/9/22 10:08,5060114,http://invest.ppdai.com/loan/info?id=20507278,11
20507288,pdu1130665364,1500,22,12,pdu8632862376,50,D,6,2016/9/22,2016/9/22 10:05,5060015,http://invest.ppdai.com/loan/info?id=20507288,21
20507308,luxiaochen,4000,16,6,pdu0418682317,53,A,3,2016/9/22,2016/9/22 9:10,5059972,http://invest.ppdai.com/loan/info?id=20507308,45
20507308,luxiaochen,4000,16,6,pdu74080337,150,A,3,2016/9/22,2016/9/22 9:15,5059943,http://invest.ppdai.com/loan/info?id=20507308,45
20507314,pdu55132021,4500,32,6,zrainbow037,600,E,7,2016/9/22,2016/9/22 9:20,5059928,http://invest.ppdai.com/loan/info?id=20507314,4
20507322,rong3336315,4113,20,12,pdu30123004,25,C,5,2016/9/26,2016/9/26 14:01,5059888,http://invest.ppdai.com/loan/info?id=20507322,29
20507330,pdu1275258286,8500,22,12,16610671,451,D,6,2016/9/22,2016/9/22 10:34,5059793,http://invest.ppdai.com/loan/info?id=20507330,88
20507330,pdu1275258286,8500,22,12,JSWXGL8,50,D,6,2016/9/22,2016/9/22 10:21,5059848,http://invest.ppdai.com/loan/info?id=20507330,88
20507330,pdu1275258286,8500,22,12,pdu3050865784,103,D,6,2016/9/22,2016/9/22 10:33,5059818,http://invest.ppdai.com/loan/info?id=20507330,88
20507330,pdu1275258286,8500,22,12,pdu86560402,53,D,6,2016/9/22,2016/9/22 10:20,5059871,http://invest.ppdai.com/loan/info?id=20507330,88
20507333,rong2860778,30000,20,24,pdu01315155,50,C,5,2016/9/23,2016/9/23 14:56,5059670,http://invest.ppdai.com/loan/info?id=20507333,219
20507333,rong2860778,30000,20,24,pdu11178386,150,C,5,2016/9/23,2016/9/22 20:04,5059756,http://invest.ppdai.com/loan/info?id=20507333,219
20507333,rong2860778,30000,20,24,pdu12814554,50,C,5,2016/9/23,2016/9/23 16:44,5059637,http://invest.ppdai.com/loan/info?id=20507333,219
20507333,rong2860778,30000,20,24,pdu23612556,1026,C,5,2016/9/23,2016/9/23 17:26,5059627,http://invest.ppdai.com/loan/info?id=20507333,219
20507333,rong2860778,30000,20,24,pdu65012887,50,C,5,2016/9/23,2016/9/23 12:38,5059699,http://invest.ppdai.com/loan/info?id=20507333,219
20507333,rong2860778,30000,20,24,pdu7154310325,262,C,5,2016/9/23,2016/9/23 19:01,5059583,http://invest.ppdai.com/loan/info?id=20507333,219
20507333,rong2860778,30000,20,24,pdu8320501531,50,C,5,2016/9/23,2016/9/23 13:29,5059687,http://invest.ppdai.com/loan/info?id=20507333,219
20507337,pdu7525164283,1400,35.989,1.4,ccdwbm,1400,D,6,2016/9/22,2016/9/22 10:33,992666,http://invest.ppdai.com/loan/info?id=20507337,1
20507341,pdu45750454,7100,11,6,fhhhl2009,100,AA,2,2016/9/22,2016/9/22 9:10,5059546,http://invest.ppdai.com/loan/info?id=20507341,63
20507341,pdu45750454,7100,11,6,pdu1853822737,50,AA,2,2016/9/22,2016/9/22 9:10,5059504,http://invest.ppdai.com/loan/info?id=20507341,63
20507341,pdu45750454,7100,11,6,pdu18746455,50,AA,2,2016/9/22,2016/9/22 9:10,5059549,http://invest.ppdai.com/loan/info?id=20507341,63
20507342,pdu6301681243,1900,20,12,paihqzcb,500,C,5,2016/9/22,2016/9/22 10:31,5059494,http://invest.ppdai.com/loan/info?id=20507342,11
20507344,lalawas,1175,20,6,pdu45127482,35,C,5,2016/9/22,2016/9/22 10:22,992659,http://invest.ppdai.com/loan/info?id=20507344,6
20507345,pdu7064224531,9000,20,6,pdu1012852881,100,C,5,2016/9/22,2016/9/22 10:53,5059443,http://invest.ppdai.com/loan/info?id=20507345,45
20507345,pdu7064224531,9000,20,6,pdu24525267,25,C,5,2016/9/22,2016/9/22 11:03,5059434,http://invest.ppdai.com/loan/info?id=20507345,45
20507345,pdu7064224531,9000,20,6,xiwang1969_928,50,C,5,2016/9/22,2016/9/22 10:47,5059445,http://invest.ppdai.com/loan/info?id=20507345,45
20507356,pdu5011724255,7200,22,12,zrainbow065,161,D,6,2016/10/14,2016/10/14 16:40,5059418,http://invest.ppdai.com/loan/info?id=20507356,21
20507375,pdu4203517507,4000,20,12,pdu76000420,50,C,5,2016/9/22,2016/9/22 11:02,5059366,http://invest.ppdai.com/loan/info?id=20507375,16
20507376,pdu6088871816,2500,12,12,caihong12mu0015,2297,AA,2,2016/9/22,2016/9/22 10:10,992627,http://invest.ppdai.com/loan/info?id=20507376,5
20507379,zhuhaitian000,3655,20,6,qianzj17,53,C,5,2016/9/22,2016/9/22 9:30,5059321,http://invest.ppdai.com/loan/info?id=20507379,28
20507380,wangping112900,4000,20,12,zrainbow064,600,A,3,2016/9/26,2016/9/26 18:30,5059296,http://invest.ppdai.com/loan/info?id=20507380,14
20507382,rong7724343,6200,32,12,Rainbow12mu154,163,F,8,2016/9/22,2016/9/22 9:20,5059281,http://invest.ppdai.com/loan/info?id=20507382,20
20507387,pdu4034150556,300,35.989,0.467,ccdwbm,300,D,6,2016/9/22,2016/9/22 10:02,992616,http://invest.ppdai.com/loan/info?id=20507387,1
20507389,laigege,5000,8.01,12,pdu37627640,20,AAA,1,2016/9/24,2016/9/24 7:31,5059244,http://invest.ppdai.com/loan/info?id=20507389,30
20507389,laigege,5000,8.01,12,pdu71410540,200,AAA,1,2016/9/24,2016/9/22 9:43,5059268,http://invest.ppdai.com/loan/info?id=20507389,30
20507396,pdu7371327642,7000,18,6,pdu3832028103,10,B,4,2016/9/22,2016/9/22 11:17,5059217,http://invest.ppdai.com/loan/info?id=20507396,34
20507396,pdu7371327642,7000,18,6,pdu77802546,50,B,4,2016/9/22,2016/9/22 10:53,5059226,http://invest.ppdai.com/loan/info?id=20507396,34
20507398,pdu5316272654,2312,20,12,pdu4460553158,61,C,5,2016/9/22,2016/9/22 9:15,5059191,http://invest.ppdai.com/loan/info?id=20507398,13
20507399,pdu0708133106,520,16,12,pdu6781842352,59,A,3,2016/9/22,2016/9/22 10:13,992604,http://invest.ppdai.com/loan/info?id=20507399,6
20507409,pdu3782581132,4524,20,12,wlpccjj,50,C,5,2016/9/22,2016/9/22 10:14,5059178,http://invest.ppdai.com/loan/info?id=20507409,20
20507414,pdu77052302,3000,20,9,pdu21213126,52,C,5,2016/9/23,2016/9/23 10:07,5059146,http://invest.ppdai.com/loan/info?id=20507414,30
20507414,pdu77052302,3000,20,9,pdu31240330,53,C,5,2016/9/23,2016/9/23 10:13,5059124,http://invest.ppdai.com/loan/info?id=20507414,30
20507414,pdu77052302,3000,20,9,pdu86238333,11,C,5,2016/9/23,2016/9/23 10:10,5059142,http://invest.ppdai.com/loan/info?id=20507414,30
20507423,pdu1888187660,8500,20,12,pdu74201520,50,C,5,2016/9/22,2016/9/22 12:17,5059030,http://invest.ppdai.com/loan/info?id=20507423,57
20507423,pdu1888187660,8500,20,12,pdu7742717840,50,C,5,2016/9/22,2016/9/22 12:17,5059010,http://invest.ppdai.com/loan/info?id=20507423,57
20507429,zsmryx,3800,16,3,liangwei900,58,A,3,2016/9/22,2016/9/22 9:15,5058989,http://invest.ppdai.com/loan/info?id=20507429,29
20507430,pdu7404346546,5000,20,10,paihqzcb,500,C,5,2016/9/22,2016/9/22 9:21,5058972,http://invest.ppdai.com/loan/info?id=20507430,22
20507430,pdu7404346546,5000,20,10,pdu0472762286,187,C,5,2016/9/22,2016/9/22 9:40,5058962,http://invest.ppdai.com/loan/info?id=20507430,22
20507430,pdu7404346546,5000,20,10,pdu78580250,300,C,5,2016/9/22,2016/9/22 9:24,5058969,http://invest.ppdai.com/loan/info?id=20507430,22
20507430,pdu7404346546,5000,20,10,wlpccjj,50,C,5,2016/9/22,2016/9/22 9:42,5058960,http://invest.ppdai.com/loan/info?id=20507430,22
20507436,pdu8053288643,4066,20,6,pdu26510705,58,D,6,2016/9/22,2016/9/22 9:11,5058946,http://invest.ppdai.com/loan/info?id=20507436,47
20507448,pdu57081407,400,35.989,1.4,ccdwbm,400,D,6,2016/9/22,2016/9/22 9:34,992555,http://invest.ppdai.com/loan/info?id=20507448,1
20507465,pdu3712454262,2071,18,6,lw9998,78,A,3,2016/9/22,2016/9/22 9:15,5058840,http://invest.ppdai.com/loan/info?id=20507465,27
20507465,pdu3712454262,2071,18,6,pdu30000077,50,A,3,2016/9/22,2016/9/22 9:10,5058856,http://invest.ppdai.com/loan/info?id=20507465,27
20507465,pdu3712454262,2071,18,6,pdu47868318,50,A,3,2016/9/22,2016/9/22 9:09,5058861,http://invest.ppdai.com/loan/info?id=20507465,27
20507476,pdu72284762,4686,22,12,pdu3223047004,50,D,6,2016/9/22,2016/9/22 9:10,5058773,http://invest.ppdai.com/loan/info?id=20507476,62
20507476,pdu72284762,4686,22,12,pdu34568255,53,D,6,2016/9/22,2016/9/22 9:11,5058759,http://invest.ppdai.com/loan/info?id=20507476,62
20507480,pdu4311271042,5000,16,12,pdu1755088851,50,A,3,2016/9/22,2016/9/22 9:56,5058718,http://invest.ppdai.com/loan/info?id=20507480,46
20507480,pdu4311271042,5000,16,12,pdu18176342,200,A,3,2016/9/22,2016/9/22 9:38,5058743,http://invest.ppdai.com/loan/info?id=20507480,46
20507480,pdu4311271042,5000,16,12,pdu2824688741,20,A,3,2016/9/22,2016/9/22 10:07,5058705,http://invest.ppdai.com/loan/info?id=20507480,46
20507480,pdu4311271042,5000,16,12,pdu30833101,10,A,3,2016/9/22,2016/9/22 9:44,5058737,http://invest.ppdai.com/loan/info?id=20507480,46
20507481,pdu1333345104,3000,11,6,pdu3604548181,1000,AAA,1,2016/9/22,2016/9/22 9:44,5058691,http://invest.ppdai.com/loan/info?id=20507481,16
20507481,pdu1333345104,3000,11,6,yc_kathy,69,AAA,1,2016/9/22,2016/9/22 9:45,992522,http://invest.ppdai.com/loan/info?id=20507481,16
20507491,pdu16353135,2027,12,12,pdu3015443205,50,AA,2,2016/9/22,2016/9/22 10:05,5058671,http://invest.ppdai.com/loan/info?id=20507491,4
20507510,pdu2202444004,4227,20,12,pdu73254021,5,C,5,2016/9/22,2016/9/22 11:13,992493,http://invest.ppdai.com/loan/info?id=20507510,14
20507519,pdu3724130481,1968,16,6,pdu23334066,53,A,3,2016/9/22,2016/9/22 10:04,5058624,http://invest.ppdai.com/loan/info?id=20507519,21
20507524,pdu7103528152,2000,20,11,paihqzcb,500,C,5,2016/9/22,2016/9/22 9:21,5058595,http://invest.ppdai.com/loan/info?id=20507524,14
20507543,pdu3656012082,3000,20,12,pdu0517322462,50,C,5,2016/9/22,2016/9/22 9:39,5058544,http://invest.ppdai.com/loan/info?id=20507543,29
20507546,pdu7833701072,4342,20,6,hhj_2,56,C,5,2016/9/22,2016/9/22 9:25,5058519,http://invest.ppdai.com/loan/info?id=20507546,40
20507546,pdu7833701072,4342,20,6,pdu14461485,50,C,5,2016/9/22,2016/9/22 9:29,5058510,http://invest.ppdai.com/loan/info?id=20507546,40
20507550,pdu33263107,3000,11,6,chunyumm,200,AAA,1,2016/9/22,2016/9/22 9:42,5058490,http://invest.ppdai.com/loan/info?id=20507550,14
20507552,pdu20871753,2598,20,6,pdu31681752,66,C,5,2016/9/22,2016/9/22 10:07,5058484,http://invest.ppdai.com/loan/info?id=20507552,31
20507552,pdu20871753,2598,20,6,sjf301,50,C,5,2016/9/22,2016/9/22 10:15,5058465,http://invest.ppdai.com/loan/info?id=20507552,31
20507552,pdu20871753,2598,20,6,yaoxinliu,50,C,5,2016/9/22,2016/9/22 10:15,5058473,http://invest.ppdai.com/loan/info?id=20507552,31
20507558,pdu5316167875,15000,16,12,pdu37324363,77,A,3,2016/9/22,2016/9/22 9:31,5058411,http://invest.ppdai.com/loan/info?id=20507558,103
20507558,pdu5316167875,15000,16,12,pdu57535827,300,A,3,2016/9/22,2016/9/22 9:46,5058388,http://invest.ppdai.com/loan/info?id=20507558,103
20507558,pdu5316167875,15000,16,12,pdu86458300,50,A,3,2016/9/22,2016/9/22 10:00,5058369,http://invest.ppdai.com/loan/info?id=20507558,103
20507558,pdu5316167875,15000,16,12,Shanhejituan,22,A,3,2016/9/22,2016/9/22 9:30,5058424,http://invest.ppdai.com/loan/info?id=20507558,103
20507561,pdu1000702026,577,22,12,pdu5706801881,53,D,6,2016/9/22,2016/9/22 10:08,5058342,http://invest.ppdai.com/loan/info?id=20507561,9
20507569,pdu04320827,4000,20,12,pdu2183215522,22,C,5,2016/9/22,2016/9/22 9:32,5058278,http://invest.ppdai.com/loan/info?id=20507569,35
20507572,pdu04287885,9500,20,12,paihqzcb,500,D,6,2016/9/22,2016/9/22 10:30,5058223,http://invest.ppdai.com/loan/info?id=20507572,52
20507572,pdu04287885,9500,20,12,paihqzcb,500,D,6,2016/9/22,2016/9/22 10:42,5058220,http://invest.ppdai.com/loan/info?id=20507572,52
20507572,pdu04287885,9500,20,12,pdu2837457715,100,D,6,2016/9/22,2016/9/22 9:28,5058251,http://invest.ppdai.com/loan/info?id=20507572,52
20507572,pdu04287885,9500,20,12,sarapaka,50,D,6,2016/9/22,2016/9/22 9:15,5058264,http://invest.ppdai.com/loan/info?id=20507572,52
20507591,pdu0855176418,3000,20,6,pdu18418626,109,C,5,2016/9/22,2016/9/22 9:15,5058198,http://invest.ppdai.com/loan/info?id=20507591,19
20507591,pdu0855176418,3000,20,6,pdu6316276508,509,C,5,2016/9/22,2016/9/22 9:15,5058193,http://invest.ppdai.com/loan/info?id=20507591,19
20507603,pdu8855058086,6500,22,12,paihqzcb,550,D,6,2016/9/27,2016/9/27 17:16,5058181,http://invest.ppdai.com/loan/info?id=20507603,23
20507603,pdu8855058086,6500,22,12,Rainbow12mu068,600,D,6,2016/9/27,2016/9/27 17:15,5058184,http://invest.ppdai.com/loan/info?id=20507603,23
20507605,pdu4562052763,4976,22,12,pdu20148681,39,D,6,2016/9/22,2016/9/22 10:16,5058158,http://invest.ppdai.com/loan/info?id=20507605,23
20507624,pdu8435366075,2049,18,6,pdu37051452,150,B,4,2016/9/22,2016/9/22 9:30,5058085,http://invest.ppdai.com/loan/info?id=20507624,25
20507627,568154320,30000,10.5,12,cicisweet,50,AAA,1,2016/9/28,2016/9/28 10:05,5057901,http://invest.ppdai.com/loan/info?id=20507627,208
20507627,568154320,30000,10.5,12,pdu51866167,50,AAA,1,2016/9/28,2016/9/28 9:30,5057942,http://invest.ppdai.com/loan/info?id=20507627,208
20507627,568154320,30000,10.5,12,pdu60582122,50,AAA,1,2016/9/28,2016/9/28 9:35,5057919,http://invest.ppdai.com/loan/info?id=20507627,208
20507633,pdu57222017,3000,11,6,pdu74080337,150,AAA,1,2016/9/22,2016/9/22 9:43,5057863,http://invest.ppdai.com/loan/info?id=20507633,18
20507638,pdu82158487,10000,20,6,pdu1461022177,109,C,5,2016/9/22,2016/9/22 9:17,5057817,http://invest.ppdai.com/loan/info?id=20507638,81
20507638,pdu82158487,10000,20,6,pdu1565847232,109,C,5,2016/9/22,2016/9/22 9:16,5057848,http://invest.ppdai.com/loan/info?id=20507638,81
20507638,pdu82158487,10000,20,6,pdu1771460450,115,C,5,2016/9/22,2016/9/22 9:20,5057782,http://invest.ppdai.com/loan/info?id=20507638,81
20507638,pdu82158487,10000,20,6,pdu30468124,50,C,5,2016/9/22,2016/9/22 9:20,5057771,http://invest.ppdai.com/loan/info?id=20507638,81
20507638,pdu82158487,10000,20,6,pdu4182736283,50,C,5,2016/9/22,2016/9/22 9:20,5057774,http://invest.ppdai.com/loan/info?id=20507638,81
20507645,pdu3773257823,1500,12,12,hhxd_touzi,1500,AA,2,2016/9/23,2016/9/23 18:10,992358,http://invest.ppdai.com/loan/info?id=20507645,1
20507664,pdu10113187,2500,16,12,pdu0303842830,100,A,3,2016/9/22,2016/9/22 10:42,5057697,http://invest.ppdai.com/loan/info?id=20507664,30
20507664,pdu10113187,2500,16,12,pdu18176342,100,A,3,2016/9/22,2016/9/22 10:37,5057703,http://invest.ppdai.com/loan/info?id=20507664,30
20507665,rong1156654,3000,20,6,paihqzcb,500,C,5,2016/9/22,2016/9/22 9:31,5057664,http://invest.ppdai.com/loan/info?id=20507665,19
20507665,rong1156654,3000,20,6,pdu0511360012,100,C,5,2016/9/22,2016/9/22 9:32,5057663,http://invest.ppdai.com/loan/info?id=20507665,19
20507665,rong1156654,3000,20,6,pdu77178566,100,C,5,2016/9/22,2016/9/22 9:27,5057669,http://invest.ppdai.com/loan/info?id=20507665,19
20507666,pdu5832251185,625,35.989,0.933,ccdwbm,625,D,6,2016/9/22,2016/9/22 10:33,992337,http://invest.ppdai.com/loan/info?id=20507666,1
20507683,pdu5871862483,4320,20,12,paihqzcb,500,C,5,2016/9/22,2016/9/22 9:41,5057629,http://invest.ppdai.com/loan/info?id=20507683,22
20507685,pdu6423487384,2377,20,12,pdu0714572343,100,C,5,2016/9/22,2016/9/22 9:14,5057592,http://invest.ppdai.com/loan/info?id=20507685,26
20507708,pdu6844663801,2000,20,12,paihqzcb,500,C,5,2016/9/22,2016/9/22 9:21,5057503,http://invest.ppdai.com/loan/info?id=20507708,23
20507709,pdu3232588851,5461,20,6,mildbreeze,30,C,5,2016/9/22,2016/9/22 10:44,5057479,http://invest.ppdai.com/loan/info?id=20507709,63
20507709,pdu3232588851,5461,20,6,myooomy,49,C,5,2016/9/22,2016/9/22 10:44,5057480,http://invest.ppdai.com/loan/info?id=20507709,63
